method,donor,pair,status,deviance,interval_covered,interval_width
common_ridge,C-8895,24,SCORED,0.014674609867234463,,
common_ridge,C-8895,25,SCORED,0.032894535350970755,,
common_ridge,C-8895,26,SCORED,0.012696959003793487,,
common_ridge,C-8895,27,SCORED,0.0037463149964921706,,
common_ridge,C-8895,28,SCORED,0.007995400316625536,,
common_ridge,C-8895,29,SCORED,0.0019289165874663509,,
common_ridge,C-8895,30,SCORED,3.792915723242957e-05,,
common_ridge,C-8895,31,SCORED,0.00652680969828472,,
common_ridge,C-8895,32,SCORED,0.020522171328984613,,
common_ridge,C-8895,33,SCORED,0.006167758050640092,,
common_ridge,C-8895,34,SCORED,0.0056080513131976945,,
common_ridge,C-8895,35,SCORED,0.02517424826618375,,
common_ridge,C-8895,36,SCORED,0.0011268418679134772,,
common_ridge,C-8895,37,SCORED,0.0024203913382753114,,
common_ridge,C-8895,38,SCORED,0.010525338505069027,,
common_ridge,C-8895,39,SCORED,0.010379131687741183,,
common_ridge,C-8895,40,SCORED,0.00020876708405970874,,
common_ridge,C-8895,41,SCORED,0.0016898836679980836,,
common_ridge,C-8895,42,SCORED,8.71813469837837e-05,,
common_ridge,C-8895,43,SCORED,0.021146138949861726,,
common_ridge,C-8895,44,SCORED,0.025069384479954264,,
common_ridge,C-8895,45,SCORED,9.257899054830035e-05,,
common_ridge,C-8895,46,SCORED,0.0011848893496898237,,
common_ridge,C-8895,47,SCORED,0.005967573823736909,,
common_ridge,C-8895,48,SCORED,0.00310775865915067,,
common_ridge,C-8895,49,SCORED,0.0023182151464054765,,
common_ridge,C-8895,50,SCORED,0.0032660996039243755,,
common_ridge,C-8895,51,SCORED,0.0017450547213888282,,
common_ridge,C-8895,52,SCORED,0.00044761986487648533,,
common_ridge,C-8895,53,SCORED,0.012635133503919687,,
common_ridge,C-8895,54,SCORED,0.0007014588117151901,,
common_ridge,C-8895,55,SCORED,0.021250405013167807,,
common_ridge,C-8895,56,SCORED,0.011836815055069255,,
common_ridge,C-8895,57,SCORED,0.0012859521336322718,,
common_ridge,C-8895,58,SCORED,0.03717829567679139,,
common_ridge,C-8895,59,SCORED,0.03625221254386937,,
common_ridge,C-8895,60,SCORED,4.565076010346232e-06,,
common_ridge,C-8895,61,SCORED,0.0005516206832160368,,
common_ridge,C-8895,62,SCORED,0.0020889752131699503,,
common_ridge,C-8895,63,SCORED,0.0026992133646812286,,
common_ridge,C-8895,64,SCORED,1.1889946465858548e-05,,
common_ridge,C-8895,65,SCORED,0.011876951439988716,,
common_ridge,C-8895,66,SCORED,3.8026997556069465e-05,,
common_ridge,C-8895,67,SCORED,0.004156159894580416,,
common_ridge,C-8895,68,SCORED,0.014235664986210608,,
common_ridge,C-8895,69,SCORED,0.0010074979465427014,,
common_ridge,C-8895,70,SCORED,0.0003839042748554084,,
common_ridge,C-8895,71,SCORED,3.387189257127751e-06,,
common_ridge,C-8895,72,SCORED,0.006789674700761795,,
common_ridge,C-8895,73,SCORED,0.0005716659174886413,,
common_ridge,C-8895,74,SCORED,8.533749573477528e-05,,
common_ridge,C-8895,75,SCORED,0.0008253160811869248,,
common_ridge,C-8895,76,SCORED,1.3912632197284579e-06,,
common_ridge,C-8895,77,SCORED,0.0008331544918016333,,
common_ridge,C-8895,78,SCORED,0.01917277770719994,,
common_ridge,C-8895,79,SCORED,0.0005699228816373799,,
common_ridge,C-8895,80,SCORED,0.05128239166950668,,
common_ridge,C-8896,0,SCORED,0.0023802030204301567,,
common_ridge,C-8896,1,SCORED,0.010434752630706055,,
common_ridge,C-8896,2,SCORED,0.005305506153061983,,
common_ridge,C-8896,3,SCORED,3.459871179022035e-05,,
common_ridge,C-8896,4,SCORED,0.004079509363596107,,
common_ridge,C-8896,5,SCORED,0.00806000552593923,,
common_ridge,C-8896,6,SCORED,0.002068062466578169,,
common_ridge,C-8896,7,SCORED,0.00011175966698782252,,
common_ridge,C-8896,8,SCORED,6.610939903203697e-05,,
common_ridge,C-8896,9,SCORED,0.042582053960695906,,
common_ridge,C-8896,10,SCORED,0.05905698236072483,,
common_ridge,C-8896,11,SCORED,0.0056431022343712625,,
common_ridge,C-8896,12,SCORED,0.04424394085960727,,
common_ridge,C-8896,13,SCORED,0.008150840605664261,,
common_ridge,C-8896,14,SCORED,0.001758758624408125,,
common_ridge,C-8896,15,SCORED,0.0003280444273513136,,
common_ridge,C-8896,16,SCORED,0.0005625031722126892,,
common_ridge,C-8896,17,SCORED,0.0007417708250080108,,
common_ridge,C-8896,18,SCORED,0.035992080760716166,,
common_ridge,C-8896,19,SCORED,0.006413420947298777,,
common_ridge,C-8896,20,SCORED,0.018615161696901028,,
common_ridge,C-8896,21,SCORED,0.0022815475124745334,,
common_ridge,C-8896,22,SCORED,0.004333889045669483,,
common_ridge,C-8896,23,SCORED,0.0008217586575691637,,
common_ridge,C-8896,24,SCORED,0.02178228529911002,,
common_ridge,C-8896,25,SCORED,0.0005831740014931811,,
common_ridge,C-8896,26,SCORED,0.00552939393151157,,
common_ridge,C-8896,27,SCORED,0.013044064732982086,,
common_ridge,C-8896,28,SCORED,0.0137775137966059,,
common_ridge,C-8896,29,SCORED,0.0001838982105682803,,
common_ridge,C-8896,30,SCORED,0.014446702191098828,,
common_ridge,C-8896,31,SCORED,0.001065957108947158,,
common_ridge,C-8896,32,SCORED,0.003653263785413542,,
common_ridge,C-8896,33,SCORED,0.00033287533255772165,,
common_ridge,C-8896,34,SCORED,0.004575234881272651,,
common_ridge,C-8896,35,SCORED,0.0005350303869320065,,
common_ridge,C-8896,36,SCORED,0.012600079341301314,,
common_ridge,C-8896,37,SCORED,0.004676783572469142,,
common_ridge,C-8896,38,SCORED,0.0026305172590109383,,
common_ridge,C-8896,39,SCORED,3.4045464783066e-06,,
common_ridge,C-8896,40,SCORED,5.6557738046710275e-05,,
common_ridge,C-8896,41,SCORED,0.00033711748714802207,,
common_ridge,C-8896,42,SCORED,0.023678524067825127,,
common_ridge,C-8896,43,SCORED,0.0029815130832161266,,
common_ridge,C-8896,44,SCORED,0.0005109674800261596,,
common_ridge,C-8896,45,SCORED,0.05642649251131422,,
common_ridge,C-8896,46,SCORED,1.850379666691452e-05,,
common_ridge,C-8896,47,SCORED,6.291736926430577e-05,,
common_ridge,C-8896,48,SCORED,0.0001444372299529385,,
common_ridge,C-8896,49,SCORED,0.0003327279817129502,,
common_ridge,C-8896,50,SCORED,0.001840413132263359,,
common_ridge,C-8896,51,SCORED,0.0009777011795266913,,
common_ridge,C-8896,52,SCORED,0.008712099891337595,,
common_ridge,C-8896,53,SCORED,0.019940818343056513,,
common_ridge,C-8896,54,SCORED,0.004347651248737695,,
common_ridge,C-8896,55,SCORED,0.005771748891625995,,
common_ridge,C-8896,56,SCORED,0.0008283776602339629,,
common_ridge,C-8896,57,SCORED,0.00264698789367368,,
common_ridge,C-8896,58,SCORED,0.0005158342339979024,,
common_ridge,C-8896,59,SCORED,0.010384124596825195,,
common_ridge,C-8896,60,SCORED,0.0065694381925329726,,
common_ridge,C-8896,61,SCORED,0.001178061669532297,,
common_ridge,C-8896,62,SCORED,0.002346199267819194,,
common_ridge,C-8896,63,SCORED,0.0007822692595578166,,
common_ridge,C-8896,64,SCORED,0.0010818274898606439,,
common_ridge,C-8896,65,SCORED,0.0008818175188275452,,
common_ridge,C-8896,66,SCORED,0.00010936726503901328,,
common_ridge,C-8896,67,SCORED,0.002660141709246982,,
common_ridge,C-8896,68,SCORED,0.0007275633539378101,,
common_ridge,C-8896,69,SCORED,0.0007629838987347985,,
common_ridge,C-8896,70,SCORED,5.331001653839434e-05,,
common_ridge,C-8896,71,SCORED,0.00011811382477541592,,
common_ridge,C-8896,72,SCORED,0.07307572750091579,,
common_ridge,C-8896,73,SCORED,0.0007189064979971852,,
common_ridge,C-8896,74,SCORED,0.00499203435209071,,
common_ridge,C-8896,75,SCORED,0.0025688499385746397,,
common_ridge,C-8896,76,SCORED,4.275134481756702e-05,,
common_ridge,C-8896,77,SCORED,0.011526771572581418,,
common_ridge,C-8896,78,SCORED,0.03367485128488827,,
common_ridge,C-8896,79,SCORED,0.0379245025633157,,
common_ridge,C-8896,80,SCORED,0.04011867459703902,,
common_ridge,C-8897,0,SCORED,0.007604638657651061,,
common_ridge,C-8897,1,SCORED,0.044400832281176215,,
common_ridge,C-8897,2,SCORED,0.028480770409664062,,
common_ridge,C-8897,3,SCORED,0.0003999811781208876,,
common_ridge,C-8897,4,SCORED,0.06186134145066192,,
common_ridge,C-8897,5,SCORED,0.03985551931655704,,
common_ridge,C-8897,6,SCORED,0.006450160512857135,,
common_ridge,C-8897,7,SCORED,0.004944915384131932,,
common_ridge,C-8897,8,SCORED,0.00039224630882962915,,
common_ridge,C-8897,9,SCORED,0.10269389239788773,,
common_ridge,C-8897,10,SCORED,0.0026821391176536577,,
common_ridge,C-8897,11,SCORED,0.010567096589658091,,
common_ridge,C-8897,12,SCORED,0.0022746907673673253,,
common_ridge,C-8897,13,SCORED,0.06430215287162257,,
common_ridge,C-8897,14,SCORED,0.010579907522682827,,
common_ridge,C-8897,15,SCORED,0.0023989955981779734,,
common_ridge,C-8897,16,SCORED,0.011354303444537396,,
common_ridge,C-8897,17,SCORED,0.030486492751652286,,
common_ridge,C-8897,18,SCORED,0.19739477818320744,,
common_ridge,C-8897,19,SCORED,0.04154626968641459,,
common_ridge,C-8897,20,SCORED,0.0060234675274363735,,
common_ridge,C-8897,21,SCORED,0.008637527871542497,,
common_ridge,C-8897,22,SCORED,0.004554640938695521,,
common_ridge,C-8897,23,SCORED,0.0008367602452037624,,
common_ridge,C-8897,24,SCORED,0.0003893263627835651,,
common_ridge,C-8897,25,SCORED,0.005880852325542189,,
common_ridge,C-8897,26,SCORED,0.04659889382965901,,
common_ridge,C-8897,27,SCORED,0.0005020558198843041,,
common_ridge,C-8897,28,SCORED,0.004868306562527551,,
common_ridge,C-8897,29,SCORED,0.00988942548983181,,
common_ridge,C-8897,30,SCORED,0.008071502744912029,,
common_ridge,C-8897,31,SCORED,0.008850724443976398,,
common_ridge,C-8897,32,SCORED,0.00893576325893054,,
common_ridge,C-8897,33,SCORED,0.006274354790128604,,
common_ridge,C-8897,34,SCORED,0.0008114663489604294,,
common_ridge,C-8897,35,SCORED,0.007510021814320603,,
common_ridge,C-8897,36,SCORED,0.05762897433447306,,
common_ridge,C-8897,37,SCORED,0.015557423355070366,,
common_ridge,C-8897,38,SCORED,0.00041542721620818797,,
common_ridge,C-8897,39,SCORED,0.00439613108782792,,
common_ridge,C-8897,40,SCORED,0.012545986501352639,,
common_ridge,C-8897,41,SCORED,0.0011090197214238635,,
common_ridge,C-8897,42,SCORED,8.838434278302175e-06,,
common_ridge,C-8897,43,SCORED,0.002040781847860343,,
common_ridge,C-8897,44,SCORED,0.021037397722078233,,
common_ridge,C-8897,45,SCORED,0.005509048892753322,,
common_ridge,C-8897,46,SCORED,0.015243213902193478,,
common_ridge,C-8897,47,SCORED,0.0010453407245792096,,
common_ridge,C-8897,48,SCORED,0.0006735241016519768,,
common_ridge,C-8897,49,SCORED,0.0019194657077901515,,
common_ridge,C-8897,50,SCORED,0.0005609297765847929,,
common_ridge,C-8897,51,SCORED,0.008409544593476145,,
common_ridge,C-8897,52,SCORED,0.0012602978243660776,,
common_ridge,C-8897,53,SCORED,0.00031622380909739935,,
common_ridge,C-8897,54,SCORED,0.0032781458905670954,,
common_ridge,C-8897,55,SCORED,0.007187390824092026,,
common_ridge,C-8897,56,SCORED,0.007460722418777085,,
common_ridge,C-8897,57,SCORED,0.0003485166300239966,,
common_ridge,C-8897,58,SCORED,0.010050663004025961,,
common_ridge,C-8897,59,SCORED,0.01144196114320263,,
common_ridge,C-8897,60,SCORED,0.0019063939359364804,,
common_ridge,C-8897,61,SCORED,0.0007145805126389914,,
common_ridge,C-8897,62,SCORED,3.659693778021401e-06,,
common_ridge,C-8897,63,SCORED,0.005062941378324852,,
common_ridge,C-8897,64,SCORED,0.0003413468807685286,,
common_ridge,C-8897,65,SCORED,3.1154923233936817e-09,,
common_ridge,C-8897,66,SCORED,0.003897744945147271,,
common_ridge,C-8897,67,SCORED,0.0010952662784360113,,
common_ridge,C-8897,68,SCORED,0.012365227188461801,,
common_ridge,C-8897,69,SCORED,0.002197570128976485,,
common_ridge,C-8897,70,SCORED,0.0020335433566838583,,
common_ridge,C-8897,71,SCORED,0.0015320786386926882,,
common_ridge,C-8897,72,SCORED,0.02440197804950138,,
common_ridge,C-8897,73,SCORED,0.0001603093957690642,,
common_ridge,C-8897,74,SCORED,0.00116017903926309,,
common_ridge,C-8897,75,SCORED,0.005716693859122438,,
common_ridge,C-8897,76,SCORED,0.0014524653543726857,,
common_ridge,C-8897,77,SCORED,0.0008215709441200883,,
common_ridge,C-8897,78,SCORED,0.0010640475358249125,,
common_ridge,C-8897,79,SCORED,0.0023230502005076176,,
common_ridge,C-8897,80,SCORED,0.023219569929185502,,
common_ridge,C-8898,0,SCORED,0.008681232113874199,,
common_ridge,C-8898,1,SCORED,0.012029970022203407,,
common_ridge,C-8898,2,SCORED,0.06877650968329502,,
common_ridge,C-8898,3,SCORED,0.0004073350169513535,,
common_ridge,C-8898,4,SCORED,0.0306186094937691,,
common_ridge,C-8898,5,SCORED,0.021694588133198398,,
common_ridge,C-8898,6,SCORED,0.013479965615953243,,
common_ridge,C-8898,7,SCORED,0.0007745498357184365,,
common_ridge,C-8898,8,SCORED,0.0005018826056856825,,
common_ridge,C-8898,9,SCORED,0.11647717793701609,,
common_ridge,C-8898,10,SCORED,0.007049622314963255,,
common_ridge,C-8898,11,SCORED,0.09516542783223522,,
common_ridge,C-8898,12,SCORED,0.01582097064162389,,
common_ridge,C-8898,13,SCORED,0.059451320991884646,,
common_ridge,C-8898,14,SCORED,0.06120708347020498,,
common_ridge,C-8898,15,SCORED,0.03815991122552409,,
common_ridge,C-8898,16,SCORED,0.022519843590010892,,
common_ridge,C-8898,17,SCORED,0.003614136235994516,,
common_ridge,C-8898,18,SCORED,0.15900614634159535,,
common_ridge,C-8898,19,SCORED,0.020719537859251902,,
common_ridge,C-8898,20,SCORED,0.047354011674277365,,
common_ridge,C-8898,21,SCORED,0.005418711331372172,,
common_ridge,C-8898,22,SCORED,0.00906213712957286,,
common_ridge,C-8898,23,SCORED,0.005370650216583318,,
common_ridge,C-8898,24,SCORED,0.09018438413011248,,
common_ridge,C-8898,25,SCORED,0.026045575492840783,,
common_ridge,C-8898,26,SCORED,0.043834767524982915,,
common_ridge,C-8898,27,SCORED,0.00012957267314425507,,
common_ridge,C-8898,28,SCORED,0.00806414592642191,,
common_ridge,C-8898,29,SCORED,0.021683309203030257,,
common_ridge,C-8898,30,SCORED,0.0019799426239387264,,
common_ridge,C-8898,31,SCORED,0.009327314913839039,,
common_ridge,C-8898,32,SCORED,0.015028675012070458,,
common_ridge,C-8898,33,SCORED,0.015202886531888338,,
common_ridge,C-8898,34,SCORED,0.0030781557026628758,,
common_ridge,C-8898,35,SCORED,0.002530535380224304,,
common_ridge,C-8898,36,SCORED,0.06785544245373759,,
common_ridge,C-8898,37,SCORED,0.03513676955063498,,
common_ridge,C-8898,38,SCORED,0.03031272508565079,,
common_ridge,C-8898,39,SCORED,0.00115831161714057,,
common_ridge,C-8898,40,SCORED,0.05755015909011588,,
common_ridge,C-8898,41,SCORED,0.02099462807961347,,
common_ridge,C-8898,42,SCORED,0.0028871611963368245,,
common_ridge,C-8898,43,SCORED,0.0010398031374783089,,
common_ridge,C-8898,44,SCORED,0.03816554753763593,,
common_ridge,C-8898,45,SCORED,0.04455257668574078,,
common_ridge,C-8898,46,SCORED,0.006762743246495232,,
common_ridge,C-8898,47,SCORED,0.0013920918557564811,,
common_ridge,C-8898,48,SCORED,0.0032713319059151473,,
common_ridge,C-8898,49,SCORED,4.810553752383458e-05,,
common_ridge,C-8898,50,SCORED,0.15057189942719634,,
common_ridge,C-8898,51,SCORED,0.003140389742104649,,
common_ridge,C-8898,52,SCORED,0.0022938349928798493,,
common_ridge,C-8898,53,SCORED,0.0069509014869779395,,
common_ridge,C-8898,54,SCORED,0.007093488201890791,,
common_ridge,C-8898,55,SCORED,0.03445390038901176,,
common_ridge,C-8898,56,SCORED,0.1015999189607903,,
common_ridge,C-8898,57,SCORED,0.002648082085266956,,
common_ridge,C-8898,58,SCORED,0.058967920296721904,,
common_ridge,C-8898,59,SCORED,0.0376825618405012,,
common_ridge,C-8898,60,SCORED,0.010754060042682284,,
common_ridge,C-8898,61,SCORED,0.002325588453861681,,
common_ridge,C-8898,62,SCORED,0.0017991832963869317,,
common_ridge,C-8898,63,SCORED,0.013937700117005868,,
common_ridge,C-8898,64,SCORED,0.002761520282577097,,
common_ridge,C-8898,65,SCORED,0.004996992271227477,,
common_ridge,C-8898,66,SCORED,0.0014895022643639615,,
common_ridge,C-8898,67,SCORED,1.720807353341276e-06,,
common_ridge,C-8898,68,SCORED,0.0010713647477360935,,
common_ridge,C-8898,69,SCORED,0.006301461221321164,,
common_ridge,C-8898,70,SCORED,0.0011152362031581972,,
common_ridge,C-8898,71,SCORED,0.00023958995419035185,,
common_ridge,C-8898,72,SCORED,0.020296202395180138,,
common_ridge,C-8898,73,SCORED,8.93355350460789e-05,,
common_ridge,C-8898,74,SCORED,0.00010210069771522234,,
common_ridge,C-8898,75,SCORED,0.015763802446673317,,
common_ridge,C-8898,76,SCORED,0.006222130949382898,,
common_ridge,C-8898,77,SCORED,0.01221477933176654,,
common_ridge,C-8898,78,SCORED,0.046065747028486134,,
common_ridge,C-8898,79,SCORED,0.0044937157301570795,,
common_ridge,C-8898,80,SCORED,0.03882372704961366,,
common_ridge,C-8899,0,SCORED,0.005896952742455313,,
common_ridge,C-8899,1,SCORED,0.007513547991269366,,
common_ridge,C-8899,2,SCORED,0.0012561101972705224,,
common_ridge,C-8899,3,SCORED,0.0014527264080052196,,
common_ridge,C-8899,4,SCORED,0.0039061269353589095,,
common_ridge,C-8899,5,SCORED,5.333117711291192e-10,,
common_ridge,C-8899,6,SCORED,0.0035622202699711267,,
common_ridge,C-8899,7,SCORED,0.010467432695862845,,
common_ridge,C-8899,8,SCORED,2.502212049080763e-05,,
common_ridge,C-8899,9,SCORED,0.055452411551825634,,
common_ridge,C-8899,10,SCORED,0.005228758403735826,,
common_ridge,C-8899,11,SCORED,0.012176481014588784,,
common_ridge,C-8899,12,SCORED,0.00031733573889326447,,
common_ridge,C-8899,13,SCORED,0.02054267256367253,,
common_ridge,C-8899,14,SCORED,0.006663942985282605,,
common_ridge,C-8899,15,SCORED,0.0017725247564125447,,
common_ridge,C-8899,16,SCORED,0.008306899197804071,,
common_ridge,C-8899,17,SCORED,0.01692078182661507,,
common_ridge,C-8899,18,SCORED,0.11918309680037827,,
common_ridge,C-8899,19,SCORED,0.02953141806275901,,
common_ridge,C-8899,20,SCORED,0.003443879252962547,,
common_ridge,C-8899,21,SCORED,0.023180246533364826,,
common_ridge,C-8899,22,SCORED,3.136657634892118e-05,,
common_ridge,C-8899,23,SCORED,0.01132203881622415,,
common_ridge,C-8899,24,SCORED,0.00031289482531384957,,
common_ridge,C-8899,25,SCORED,0.003817031456421611,,
common_ridge,C-8899,26,SCORED,0.03010355840559402,,
common_ridge,C-8899,27,SCORED,0.012176745626513837,,
common_ridge,C-8899,28,SCORED,4.06698214383838e-05,,
common_ridge,C-8899,29,SCORED,0.009865049352610459,,
common_ridge,C-8899,30,SCORED,0.004350168927371594,,
common_ridge,C-8899,31,SCORED,0.014283663251232027,,
common_ridge,C-8899,32,SCORED,0.012338001805931354,,
common_ridge,C-8899,33,SCORED,0.00459428639333523,,
common_ridge,C-8899,34,SCORED,0.0019075202787051278,,
common_ridge,C-8899,35,SCORED,0.0061745611410074855,,
common_ridge,C-8899,36,SCORED,0.0022775874449789853,,
common_ridge,C-8899,37,SCORED,0.01226769357370018,,
common_ridge,C-8899,38,SCORED,0.004400180233308225,,
common_ridge,C-8899,39,SCORED,0.010525098961767003,,
common_ridge,C-8899,40,SCORED,3.455140165799795e-05,,
common_ridge,C-8899,41,SCORED,0.00046594066008087427,,
common_ridge,C-8899,42,SCORED,0.015409194413033372,,
common_ridge,C-8899,43,SCORED,1.833023044396588e-05,,
common_ridge,C-8899,44,SCORED,0.0036949373406575062,,
common_ridge,C-8899,45,SCORED,0.004849288137984797,,
common_ridge,C-8899,46,SCORED,0.017415465658083697,,
common_ridge,C-8899,47,SCORED,0.006359495694563087,,
common_ridge,C-8899,48,SCORED,0.0012532190220954347,,
common_ridge,C-8899,49,SCORED,0.009653168025094708,,
common_ridge,C-8899,50,SCORED,0.0441929018935916,,
common_ridge,C-8899,51,SCORED,0.0015461070984137178,,
common_ridge,C-8899,52,SCORED,0.005055685534218108,,
common_ridge,C-8899,53,SCORED,0.003506614193719299,,
common_ridge,C-8899,54,SCORED,5.991299751356184e-05,,
common_ridge,C-8899,55,SCORED,0.0023778046790384547,,
common_ridge,C-8899,56,SCORED,0.031176931654065695,,
common_ridge,C-8899,57,SCORED,0.011115028651018662,,
common_ridge,C-8899,58,SCORED,0.01616736884885786,,
common_ridge,C-8899,59,SCORED,0.005893647073389702,,
common_ridge,C-8899,60,SCORED,0.0007173076020344452,,
common_ridge,C-8899,61,SCORED,0.0011424687510834374,,
common_ridge,C-8899,62,SCORED,3.4076580370844337e-05,,
common_ridge,C-8899,63,SCORED,0.0007125498039290776,,
common_ridge,C-8899,64,SCORED,0.0005703691847355405,,
common_ridge,C-8899,65,SCORED,0.004616530891261402,,
common_ridge,C-8899,66,SCORED,0.002107534396815606,,
common_ridge,C-8899,67,SCORED,0.01222154725677773,,
common_ridge,C-8899,68,SCORED,0.006229658498102173,,
common_ridge,C-8899,69,SCORED,6.760620006250866e-05,,
common_ridge,C-8899,70,SCORED,0.004601844846455309,,
common_ridge,C-8899,71,SCORED,7.413001644756461e-05,,
common_ridge,C-8899,72,SCORED,0.06761707125906276,,
common_ridge,C-8899,73,SCORED,0.0021166022624466013,,
common_ridge,C-8899,74,SCORED,0.000725298108728253,,
common_ridge,C-8899,75,SCORED,0.0023217172922043172,,
common_ridge,C-8899,76,SCORED,0.000691956111243907,,
common_ridge,C-8899,77,SCORED,0.00924232276385216,,
common_ridge,C-8899,78,SCORED,0.024613061649749926,,
common_ridge,C-8899,79,SCORED,0.009181414113052781,,
common_ridge,C-8899,80,SCORED,0.05044907749580599,,
common_ridge,C-8902,0,SCORED,0.006754832051865941,,
common_ridge,C-8902,1,SCORED,0.0002677757052638027,,
common_ridge,C-8902,2,SCORED,0.0057467213735113674,,
common_ridge,C-8902,3,SCORED,0.00018105252862408907,,
common_ridge,C-8902,4,SCORED,0.030350830985784304,,
common_ridge,C-8902,5,SCORED,0.036630028622529794,,
common_ridge,C-8902,6,SCORED,0.002782997287657374,,
common_ridge,C-8902,7,SCORED,0.0003435957322249711,,
common_ridge,C-8902,8,SCORED,3.994524916212387e-06,,
common_ridge,C-8902,9,SCORED,0.13015061195259967,,
common_ridge,C-8902,10,SCORED,0.11704835223142177,,
common_ridge,C-8902,11,SCORED,0.010733107208441797,,
common_ridge,C-8902,12,SCORED,0.0225446447112959,,
common_ridge,C-8902,13,SCORED,0.12481809445201769,,
common_ridge,C-8902,14,SCORED,0.08137917779735296,,
common_ridge,C-8902,15,SCORED,0.0054516814551978585,,
common_ridge,C-8902,16,SCORED,0.02935131445345332,,
common_ridge,C-8902,17,SCORED,0.016376927558194712,,
common_ridge,C-8902,18,SCORED,0.13463929999978422,,
common_ridge,C-8902,19,SCORED,0.09107019775479779,,
common_ridge,C-8902,20,SCORED,0.003867212434642924,,
common_ridge,C-8902,21,SCORED,0.013912008343260791,,
common_ridge,C-8902,22,SCORED,0.07706912281868208,,
common_ridge,C-8902,23,SCORED,0.017503066338562558,,
common_ridge,C-8902,24,SCORED,0.002004587662869435,,
common_ridge,C-8902,25,SCORED,0.002132405504365921,,
common_ridge,C-8902,26,SCORED,0.08961709807215898,,
common_ridge,C-8902,27,SCORED,0.029383283831437863,,
common_ridge,C-8902,28,SCORED,0.013182609304393057,,
common_ridge,C-8902,29,SCORED,0.007221769558255545,,
common_ridge,C-8902,30,SCORED,3.792915723242957e-05,,
common_ridge,C-8902,31,SCORED,0.00344253175858341,,
common_ridge,C-8902,32,SCORED,0.003151088136224063,,
common_ridge,C-8902,33,SCORED,0.0032744780867885893,,
common_ridge,C-8902,34,SCORED,0.0008587286651187713,,
common_ridge,C-8902,35,SCORED,0.00023111015651952312,,
common_ridge,C-8902,36,SCORED,0.02832960788878608,,
common_ridge,C-8902,37,SCORED,0.07291758467383505,,
common_ridge,C-8902,38,SCORED,0.00013408632705949088,,
common_ridge,C-8902,39,SCORED,7.040060657470364e-05,,
common_ridge,C-8902,40,SCORED,0.013567488200687493,,
common_ridge,C-8902,41,SCORED,0.01082976544065312,,
common_ridge,C-8902,42,SCORED,0.0019720093882905753,,
common_ridge,C-8902,43,SCORED,0.00544367330114276,,
common_ridge,C-8902,44,SCORED,0.02632041705873961,,
common_ridge,C-8902,45,SCORED,0.060641402596805005,,
common_ridge,C-8902,46,SCORED,0.0012063886620344785,,
common_ridge,C-8902,47,SCORED,0.004225652246356515,,
common_ridge,C-8902,48,SCORED,0.004515431979625971,,
common_ridge,C-8902,49,SCORED,0.004154474478015108,,
common_ridge,C-8902,50,SCORED,0.027612744747152557,,
common_ridge,C-8902,51,SCORED,0.007903004786783213,,
common_ridge,C-8902,52,SCORED,0.0009717143532313507,,
common_ridge,C-8902,53,SCORED,0.05692566022475981,,
common_ridge,C-8902,54,SCORED,0.0073573667038905055,,
common_ridge,C-8902,55,SCORED,0.010887033461285847,,
common_ridge,C-8902,56,SCORED,0.018951415974991198,,
common_ridge,C-8902,57,SCORED,0.0005890652187284223,,
common_ridge,C-8902,58,SCORED,0.06938429388768262,,
common_ridge,C-8902,59,SCORED,0.0807781535273885,,
common_ridge,C-8902,60,SCORED,0.0005938445836158237,,
common_ridge,C-8902,61,SCORED,0.0009577752793850213,,
common_ridge,C-8902,62,SCORED,0.010748815187591555,,
common_ridge,C-8902,63,SCORED,0.001001787892997071,,
common_ridge,C-8902,64,SCORED,0.005422139855504639,,
common_ridge,C-8902,65,SCORED,0.0050362989799881686,,
common_ridge,C-8902,66,SCORED,0.002314163303692017,,
common_ridge,C-8902,67,SCORED,0.0014454845211954379,,
common_ridge,C-8902,68,SCORED,5.416888750748292e-07,,
common_ridge,C-8902,69,SCORED,0.00022798531054494219,,
common_ridge,C-8902,70,SCORED,0.005877084790428172,,
common_ridge,C-8902,71,SCORED,6.752876369027407e-05,,
common_ridge,C-8902,72,SCORED,0.013409367370493717,,
common_ridge,C-8902,73,SCORED,6.119538986832122e-05,,
common_ridge,C-8902,74,SCORED,0.004379949331729586,,
common_ridge,C-8902,75,SCORED,0.0017992841085842162,,
common_ridge,C-8902,76,SCORED,0.005406627850420381,,
common_ridge,C-8902,77,SCORED,0.03725743324359297,,
common_ridge,C-8902,78,SCORED,0.0009741563113802518,,
common_ridge,C-8902,79,SCORED,0.00236399207832207,,
common_ridge,C-8902,80,SCORED,0.0685508347607986,,
common_ridge,C-8903,0,SCORED,0.04154548295567808,,
common_ridge,C-8903,1,SCORED,0.026714908583707266,,
common_ridge,C-8903,2,SCORED,7.71676948308213e-05,,
common_ridge,C-8903,3,SCORED,0.0006052435418519402,,
common_ridge,C-8903,4,SCORED,0.010023561061003088,,
common_ridge,C-8903,5,SCORED,0.006533669432139504,,
common_ridge,C-8903,6,SCORED,0.0010199168130000519,,
common_ridge,C-8903,7,SCORED,0.0004561120592924007,,
common_ridge,C-8903,8,SCORED,0.0009005147959097928,,
common_ridge,C-8903,9,SCORED,0.012018940654502583,,
common_ridge,C-8903,10,SCORED,0.021045850558253906,,
